n,p,conf_level,n_sims,prior,prior_a,prior_b,tail,coverage,conservatism_mean,conservatism_var,lb_mean,ub_mean,lb_var,ub_var,len_mean,len_var
10000,0.02285284280936455,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5062427418314966,0.08440306314394201,0.0,0.025377225321816344,0.0,2.4974122222657965e-06,0.025377225321816344,2.4974122222657965e-06
10000,0.023183946488294315,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.947,,,0.02038258666648552,0.02628276045478834,2.0121426060479835e-06,2.5804358924119266e-06,0.005900173788302825,3.5319126986410797e-08
10000,0.023183946488294315,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49764472302425655,0.08324236772674294,0.0,0.02577213727956427,0.0,2.532548314011977e-06,0.02577213727956427,2.532548314011977e-06
10000,0.023183946488294315,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.947,,,0.020427421740299677,0.02633322185455827,2.0120482955166096e-06,2.579571199837642e-06,0.005905800114258585,3.5230386025407735e-08
10000,0.023183946488294315,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.48870449942765826,0.08312730961415625,0.0,0.0258221540654538,0.0,2.531751855290394e-06,0.0258221540654538,2.531751855290394e-06
10000,0.023183946488294315,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9466,,,0.020337746307229652,0.02623228547486865,2.0122359505440583e-06,2.5813020199199807e-06,0.005894539167638999,3.540826002111787e-08
10000,0.023183946488294315,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5065867274399052,0.08329081568517233,0.0,0.025722107576873578,0.0,2.533345986448833e-06,0.025722107576873578,2.533345986448833e-06
10000,0.02351505016722408,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9544,,,0.02067475664694076,0.026613510943854772,2.010381162347544e-06,2.5737499408360875e-06,0.005938754296914006,3.47692599252917e-08
10000,0.02351505016722408,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5005838409135649,0.08392950614363469,0.0,0.026099812699534947,0.0,2.5262973389501996e-06,0.026099812699534947,2.5262973389501996e-06
10000,0.02351505016722408,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.951,,,0.02071958469715157,0.02666391709603181,2.0102809492474923e-06,2.572893973423971e-06,0.005944332398880238,3.468289243286398e-08
10000,0.02351505016722408,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.49173569021846836,0.08386824391082416,0.0,0.026149778102144593,0.0,2.5255082586378534e-06,0.026149778102144593,2.5255082586378534e-06
10000,0.02351505016722408,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.95,,,0.020629923241978283,0.026563091293187516,2.0104804441172813e-06,2.5746073002024727e-06,0.00593316805120924,3.485600395423631e-08
10000,0.02351505016722408,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5094332960246486,0.08392283467415203,0.0,0.02604983444968742,0.0,2.5270875973597626e-06,0.02604983444968742,2.5270875973597626e-06
10000,0.023846153846153847,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9487,,,0.02100507207300454,0.02698705263295539,2.0318772859601746e-06,2.5962290112464532e-06,0.0059819805599508535,3.455744755983289e-08
10000,0.023846153846153847,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4965018373101779,0.08332724183581199,0.0,0.026469909219577925,0.0,2.548716057622101e-06,0.026469909219577925,2.548716057622101e-06
10000,0.023846153846153847,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.953,,,0.021049891593609912,0.027037396952765944,2.03176936964972e-06,2.595372732158234e-06,0.005987505359156028,3.447267170926153e-08
10000,0.023846153846153847,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.487696462646469,0.08322900648687372,0.0,0.026519817061109997,0.0,2.5479259558394203e-06,0.026519817061109997,2.5479259558394203e-06
10000,0.023846153846153847,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9526,,,0.02096024712254403,0.0269366949037107,2.0319842974935253e-06,2.5970866522639684e-06,0.005976447781166671,3.4642587783515116e-08
10000,0.023846153846153847,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5053104686486907,0.08335936419374473,0.0,0.026419988606710364,0.0,2.549507312899396e-06,0.026419988606710364,2.549507312899396e-06
10000,0.024177257525083613,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.946,,,0.021316246614259994,0.027338507060708638,2.1214857833868655e-06,2.7053682240805002e-06,0.006022260446448648,3.546620590177665e-08
10000,0.024177257525083613,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4973760240926079,0.08405145505791049,0.0,0.02681815352604716,0.0,2.6562346814293263e-06,0.02681815352604716,2.6562346814293263e-06
10000,0.024177257525083613,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9465,,,0.021361057452874675,0.027388793822150537,2.121366175062685e-06,2.7044834312848528e-06,0.006027736369275861,3.53803008514037e-08
10000,0.024177257525083613,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4886723593745694,0.08395230355015448,0.0,0.026868007725794365,0.0,2.6554174955864306e-06,0.026868007725794365,2.6554174955864306e-06
10000,0.024177257525083613,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.946,,,0.021271430278512225,0.027288206970244266,2.1216044845918388e-06,2.706254392728702e-06,0.006016776691732037,3.5552474875281786e-08
10000,0.024177257525083613,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5060819257914374,0.08408636776643463,0.0,0.02676828662354162,0.0,2.6570530334140684e-06,0.02676828662354162,2.6570530334140684e-06
10000,0.02450836120401338,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9503,,,0.021626431469610016,0.027688751801892262,2.071636287829074e-06,2.6371001894496507e-06,0.006062320332282245,3.409596542590149e-08
10000,0.02450836120401338,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4979284353441952,0.08230375857094122,0.0,0.02716520572475089,0.0,2.5895373477820935e-06,0.02716520572475089,2.5895373477820935e-06
10000,0.02450836120401338,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9533,,,0.021671233515419015,0.027738981335685132,2.071513440253963e-06,2.6362442555213073e-06,0.006067747820266123,3.401434127492853e-08
10000,0.02450836120401338,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.48920341166005044,0.08217104472965836,0.0,0.027215006578051714,0.0,2.5887461342849107e-06,0.027215006578051714,2.5887461342849107e-06
10000,0.02450836120401338,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9532,,,0.02158162386036835,0.02763850901846621,2.071758282196112e-06,2.637957426915502e-06,0.0060568851580978635,3.417793073004182e-08
10000,0.02450836120401338,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5066542856914952,0.08237304967903203,0.0,0.027115392236406716,0.0,2.5903296668908087e-06,0.027115392236406716,2.5903296668908087e-06
10000,0.024839464882943144,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9473,,,0.021936381019585692,0.028038192112583273,2.167639414516144e-06,2.754348575330136e-06,0.006101811092997583,3.511394119865848e-08
10000,0.024839464882943144,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49830145188076697,0.08370685791961821,0.0,0.02751149912117546,0.0,2.7050205290671674e-06,0.02751149912117546,2.7050205290671674e-06
10000,0.024839464882943144,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9466,,,0.021981173505204527,0.028088365290268858,2.16750460614526e-06,2.7534613451381585e-06,0.00610719178506433,3.5030862804945826e-08
10000,0.024839464882943144,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.48970745433040064,0.08359979242067853,0.0,0.027561247368224594,0.0,2.704199674141615e-06,0.027561247368224594,2.704199674141615e-06
10000,0.024839464882943144,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9473,,,0.021891582908364893,0.02798800576050107,2.1677733633240145e-06,2.755237128798842e-06,0.0060964228521361765,3.519736217590303e-08
10000,0.024839464882943144,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5068965412029184,0.08375195351543402,0.0,0.027461738303308333,0.0,2.7058425071422894e-06,0.027461738303308333,2.7058425071422894e-06
10000,0.02517056856187291,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9499,,,0.02223293137611379,0.028372379869129702,2.1730189337452862e-06,2.756687921846268e-06,0.006139448493015911,3.469391630935321e-08
10000,0.02517056856187291,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5012567529323564,0.08379000473244302,0.0,0.027842687727937028,0.0,2.7076352330271274e-06,0.027842687727937028,2.7076352330271274e-06
10000,0.02517056856187291,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9541,,,0.022277714507169685,0.028422499349327553,2.1728781409163506e-06,2.755806032730354e-06,0.006144784842157864,3.461271812073992e-08
10000,0.02517056856187291,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4927208424331453,0.08369803589472978,0.0,0.027892385830785207,0.0,2.70681867301452e-06,0.027892385830785207,2.70681867301452e-06
10000,0.02517056856187291,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9524,,,0.022188142561057556,0.028322247285432593,2.173158894603507e-06,2.7575711011373313e-06,0.006134104724375036,3.47754451460501e-08
10000,0.02517056856187291,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.509792095008768,0.08381952445202828,0.0,0.02779297711480675,0.0,2.7084528888251293e-06,0.02779297711480675,2.7084528888251293e-06
10000,0.025501672240802676,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9511,,,0.022515511946655117,0.028690506051379912,2.2210037264406305e-06,2.8134778984588686e-06,0.006174994104724798,3.5003168050215084e-08
10000,0.025501672240802676,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5063169911879597,0.08404928402891067,0.0,0.028157981610005153,0.0,2.763703014736201e-06,0.028157981610005153,2.763703014736201e-06
10000,0.025501672240802676,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9468,,,0.022560285714760285,0.02874057484470129,2.220854782404686e-06,2.812583273952324e-06,0.006180289129941006,3.492202526025588e-08
10000,0.025501672240802676,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.49785404475786765,0.08400419918944715,0.0,0.02820763233733189,0.0,2.762874081687039e-06,0.02820763233733189,2.762874081687039e-06
10000,0.025501672240802676,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9469,,,0.0224707324412256,0.028640424219786097,2.2211518462131106e-06,2.814373809744101e-06,0.0061696917785605,3.508463765907505e-08
10000,0.025501672240802676,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5147774640125405,0.0840331244318587,0.0,0.028108318428122402,0.0,2.7645330413421444e-06,0.028108318428122402,2.7645330413421444e-06
10000,0.025832775919732442,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9471,,,0.02284508428117872,0.029061271719243137,2.2534884497920707e-06,2.849494921202641e-06,0.006216187438064424,3.4944557367814655e-08
10000,0.025832775919732442,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5033325477705651,0.08396868860946993,0.0,0.028525465101314547,0.0,2.799445556295521e-06,0.028525465101314547,2.799445556295521e-06
10000,0.025832775919732442,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9471,,,0.022889846768782043,0.029111281783666947,2.2533310604598073e-06,2.848595590639513e-06,0.0062214350148849075,3.4864509872545375e-08
10000,0.025832775919732442,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.49492466310046357,0.08388663090342434,0.0,0.028575060901847395,0.0,2.798611536184755e-06,0.028575060901847395,2.798611536184755e-06
10000,0.025832775919732442,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9468,,,0.02280031599587379,0.029011248690800368,2.2536450348609052e-06,2.8503955182168026e-06,0.006210932694926584,3.502492288468737e-08
10000,0.025832775919732442,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.511738751448811,0.08399047483726459,0.0,0.028475856909689515,0.0,2.800280653510058e-06,0.028475856909689515,2.800280653510058e-06
