n,p,conf_level,n_sims,prior,prior_a,prior_b,tail,coverage,conservatism_mean,conservatism_var,lb_mean,ub_mean,lb_var,ub_var,len_mean,len_var
1000,0.003869230769230769,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4277978301528007,0.07878729551372195,0.0,0.008861200149318675,0.0,7.504894497085586e-06,0.008861200149318675,7.504894497085586e-06
1000,0.003869230769230769,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8789,,,0.0011634197563213616,0.008373785256652767,9.724844700882022e-07,9.702520105317175e-06,0.007210365500331403,4.813109214368476e-06
1000,0.003869230769230769,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5721758272002231,0.08745125506812121,0.0,0.007409688130254446,0.0,8.54448362639842e-06,0.007409688130254446,8.54448362639842e-06
1000,0.0038856187290969894,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9605,,,0.0014081393434137244,0.00920423133851026,1.0892756172517389e-06,8.712634023262828e-06,0.0077960919950965345,3.775973860137573e-06
1000,0.0038856187290969894,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49822033417769346,0.08524605423152008,0.0,0.008186526167877382,0.0,7.840024986560722e-06,0.008186526167877382,7.840024986560722e-06
1000,0.0038856187290969894,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9353,,,0.0016599505077072823,0.009948776342629025,1.2004215462182065e-06,8.272699144646519e-06,0.008288825834921743,3.256714438544016e-06
1000,0.0038856187290969894,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.42628125652279303,0.07879707971218013,0.0,0.008892657831266174,0.0,7.484021749117317e-06,0.008892657831266174,7.484021749117317e-06
1000,0.0038856187290969894,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8759,,,0.001174196499755339,0.008409365998704444,9.663832273628372e-07,9.668115806143476e-06,0.007235169498949102,4.797100184111805e-06
1000,0.0038856187290969894,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5702525354683323,0.08716371027661268,0.0,0.007443089755244819,0.0,8.516560916323388e-06,0.007443089755244819,8.516560916323388e-06
1000,0.0039020066889632102,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9615,,,0.0014148616993535463,0.009234400453626682,1.0730336621155813e-06,8.52658937744856e-06,0.007819538754273136,3.686939106248925e-06
1000,0.0039020066889632102,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.497274202710249,0.08332080384873043,0.0,0.008214866593216921,0.0,7.673547485737992e-06,0.008214866593216921,7.673547485737992e-06
1000,0.0039020066889632102,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9356,,,0.0016676626600105934,0.009977847229811135,1.1812281630820949e-06,8.095356242588586e-06,0.00831018456980054,3.1790113038792282e-06
1000,0.0039020066889632102,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.42488287862746377,0.07686598761259329,0.0,0.008920059302180419,0.0,7.324621005847117e-06,0.008920059302180419,7.324621005847117e-06
1000,0.0039020066889632102,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.888,,,0.0011795644976702868,0.00843993379308606,9.537810318744844e-07,9.490503252816678e-06,0.0072603692954157735,4.708817221944938e-06
1000,0.0039020066889632102,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5698713975279336,0.08536665690890664,0.0,0.007472097215446895,0.0,8.351186173142973e-06,0.007472097215446895,8.351186173142973e-06
1000,0.0039183946488294315,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9581,,,0.0014086685633524503,0.009209492459504729,1.085825658638281e-06,8.64905515029949e-06,0.0078008238961522775,3.750395689571577e-06
1000,0.0039183946488294315,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5022748911928331,0.08328627175536162,0.0,0.008191451715883476,0.0,7.78251201982523e-06,0.008191451715883476,7.78251201982523e-06
1000,0.0039183946488294315,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9327,,,0.0016607491397865745,0.009954108830854314,1.1956437907770431e-06,8.206234196166582e-06,0.008293359691067741,3.228960538729927e-06
1000,0.0039183946488294315,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4298969472144623,0.07721003068437435,0.0,0.008897643745772952,0.0,7.4242746297125686e-06,0.008897643745772952,7.4242746297125686e-06
1000,0.0039183946488294315,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8827,,,0.0011741727672779198,0.00841122940462014,9.65075753919703e-07,9.663289814980395e-06,0.007237056637342221,4.820142791410068e-06
1000,0.0039183946488294315,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.574708461147851,0.08501753970610802,0.0,0.00744599832758577,0.0,8.491849587591205e-06,0.00744599832758577,8.491849587591205e-06
1000,0.0039347826086956516,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9627,,,0.0014148112435472659,0.009238134262151138,1.0809417955014903e-06,8.500483643381957e-06,0.007823323018603872,3.6483356021141432e-06
1000,0.0039347826086956516,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.503155911081675,0.08310407818255829,0.0,0.008218269087137449,0.0,7.653325776489164e-06,0.008218269087137449,7.653325776489164e-06
1000,0.0039347826086956516,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9345,,,0.0016678671325735131,0.009980886699235789,1.1883865543206584e-06,8.080206699616247e-06,0.008313019566662276,3.1535639975939e-06
1000,0.0039347826086956516,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.43063896450146155,0.07659769333930455,0.0,0.008922868243764816,0.0,7.313150484512171e-06,0.008922868243764816,7.313150484512171e-06
1000,0.0039347826086956516,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8887,,,0.0011793109733477093,0.008447424550982846,9.620973510829676e-07,9.404210833011927e-06,0.007268113577635136,4.614003401336605e-06
1000,0.0039347826086956516,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5755743821093666,0.08526437768121062,0.0,0.007478002762453923,0.0,8.294068454765249e-06,0.007478002762453923,8.294068454765249e-06
1000,0.0039511705685618724,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9602,,,0.0014342078299517044,0.009277122986669715,1.1286134740240175e-06,8.83656053024005e-06,0.00784291515671801,3.788411428321448e-06
1000,0.0039511705685618724,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5013541847550423,0.08492216484155167,0.0,0.00825575164286802,0.0,7.95642401744356e-06,0.00825575164286802,7.95642401744356e-06
1000,0.0039511705685618724,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9311,,,0.0016873983523760813,0.010019994899858898,1.2402105787279455e-06,8.397653958081588e-06,0.008332596547482819,3.2725085966659698e-06
1000,0.0039511705685618724,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.42975857299534975,0.0785325848326077,0.0,0.008960452527613785,0.0,7.601179436966958e-06,0.008960452527613785,7.601179436966958e-06
1000,0.0039511705685618724,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8833,,,0.0011985355413901588,0.008484298345397425,1.0053298781162755e-06,9.795452026672561e-06,0.007285762804007268,4.807747920187491e-06
1000,0.0039511705685618724,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5729015707976136,0.08691017508812042,0.0,0.007514120024924911,0.0,8.63402614830582e-06,0.007514120024924911,8.63402614830582e-06
1000,0.003967558528428093,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.96,,,0.0014508188676346176,0.009322796076920475,1.1301113604475173e-06,8.866615889918813e-06,0.007871977209285858,3.802567128483199e-06
1000,0.003967558528428093,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4986652101267373,0.08557691152287637,0.0,0.008299154145700169,0.0,7.983163564620993e-06,0.008299154145700169,7.983163564620993e-06
1000,0.003967558528428093,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9305,,,0.0017047858169838602,0.010064781815609452,1.24214889312393e-06,8.42582073901571e-06,0.008359995998625592,3.284875912503104e-06
1000,0.003967558528428093,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4275462162624932,0.07908102588069547,0.0,0.009003097567398333,0.0,7.626390619095591e-06,0.009003097567398333,7.626390619095591e-06
1000,0.003967558528428093,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.886,,,0.0012141871975359117,0.008530759759968904,1.0064047659351528e-06,9.835217935877627e-06,0.007316572562432992,4.829702585638246e-06
1000,0.003967558528428093,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5698140993293497,0.08764556970412805,0.0,0.007558285038532702,0.0,8.666634695274427e-06,0.007558285038532702,8.666634695274427e-06
1000,0.003983946488294314,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.965,,,0.0014585974208459157,0.009368388784404413,1.0950493663832405e-06,8.465060606733881e-06,0.007909791363558497,3.5933080075547586e-06
1000,0.003983946488294314,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49657465369483644,0.08300049022222297,0.0,0.008341719029250596,0.0,7.6262090679971804e-06,0.008341719029250596,7.6262090679971804e-06
1000,0.003983946488294314,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9365,,,0.001714265750944611,0.01010760453631252,1.2013348760236734e-06,8.058406074356262e-06,0.00839333878536791,3.115605608756743e-06
1000,0.003983946488294314,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.42477491661358724,0.0764086129573749,0.0,0.009043295896010904,0.0,7.2969109518570195e-06,0.009043295896010904,7.2969109518570195e-06
1000,0.003983946488294314,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8948,,,0.001220033468480359,0.008585400788742089,9.770858983353418e-07,9.303331850014704e-06,0.0073653673202617315,4.494882693857343e-06
1000,0.003983946488294314,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5685454281105639,0.08523764730472562,0.0,0.007607255548850724,0.0,8.226195241633266e-06,0.007607255548850724,8.226195241633266e-06
1000,0.004000334448160535,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9568,,,0.0014554341026979053,0.00933064581986925,1.1583934646267354e-06,9.004072137215788e-06,0.007875211717171345,3.84657259102139e-06
1000,0.004000334448160535,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5029542182003889,0.08516103223026067,0.0,0.008306755221267004,0.0,8.108861911545807e-06,0.008306755221267004,8.108861911545807e-06
1000,0.004000334448160535,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9278,,,0.0017093760130789917,0.010072701497706666,1.2717792142404625e-06,8.558433744518469e-06,0.008363325484627674,3.3236583999566056e-06
1000,0.004000334448160535,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.43192619794438386,0.07912310438369603,0.0,0.009010758294573411,0.0,7.748142940164021e-06,0.009010758294573411,7.748142940164021e-06
1000,0.004000334448160535,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8799,,,0.0012188479452488437,0.008538316504908055,1.0331900704232362e-06,9.981791380188557e-06,0.007319468559659212,4.883033225569292e-06
1000,0.004000334448160535,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5739165990637773,0.08685363172525831,0.0,0.007565665021348847,0.0,8.79915076802713e-06,0.007565665021348847,8.79915076802713e-06
1000,0.004016722408026756,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9573,,,0.0014972099338859558,0.009453335402051987,1.1788014851497552e-06,8.996706930874673e-06,0.007956125468166032,3.799854395921195e-06
1000,0.004016722408026756,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.493308704596768,0.0848323133634172,0.0,0.008423083456839031,0.0,8.10737832730846e-06,0.008423083456839031,8.10737832730846e-06
1000,0.004016722408026756,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9251,,,0.001753594044509029,0.010192150510501118,1.2911545924413218e-06,8.562789976383998e-06,0.008438556465992089,3.2923167464259244e-06
1000,0.004016722408026756,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.42271457273826757,0.07833872121747122,0.0,0.009124316793990764,0.0,7.756013151185422e-06,0.009124316793990764,7.756013151185422e-06
1000,0.004016722408026756,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8871,,,0.001257713329327081,0.008667475819418655,1.0545046970172543e-06,9.925908666589093e-06,0.007409762490091574,4.786454051602778e-06
1000,0.004016722408026756,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5641598655559388,0.08708831805869421,0.0,0.00768696292578381,0.0,8.766666640677052e-06,0.00768696292578381,8.766666640677052e-06
1000,0.004033110367892977,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9601,,,0.0014956395464974207,0.009461050109385919,1.1627122981915565e-06,8.788162527736918e-06,0.007965410562888499,3.691632219284549e-06
1000,0.004033110367892977,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4949168532970807,0.08318072917496414,0.0,0.008430043265098183,0.0,7.922043414519106e-06,0.008430043265098183,7.922043414519106e-06
1000,0.004033110367892977,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9308,,,0.0017526165383508249,0.010198855355000917,1.2719680988266302e-06,8.370650558948166e-06,0.008446238816650093,3.2033011486123606e-06
1000,0.004033110367892977,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.42382794211771313,0.07679590642240447,0.0,0.009130413912755458,0.0,7.583896408375869e-06,0.009130413912755458,7.583896408375869e-06
1000,0.004033110367892977,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8916,,,0.001255461195318746,0.008678718171793236,1.0416231282424104e-06,9.660664775725367e-06,0.007423256976474488,4.6231305783179275e-06
1000,0.004033110367892977,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5662651844972703,0.08536827333690172,0.0,0.007696406703919294,0.0,8.54446380228833e-06,0.007696406703919294,8.54446380228833e-06
1000,0.004049498327759198,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9593,,,0.001475465501695865,0.009403023676362381,1.1319629239083899e-06,8.727952987402468e-06,0.007927558174666515,3.710025889317764e-06
1000,0.004049498327759198,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.502074032735864,0.08311469145906669,0.0,0.008375012047230092,0.0,7.86238412015806e-06,0.008375012047230092,7.86238412015806e-06
1000,0.004049498327759198,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9304,,,0.0017313009184206692,0.010142563988260935,1.2413309758553223e-06,8.301213475259604e-06,0.008411263069840268,3.2099598760799395e-06
1000,0.004049498327759198,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.43086345878929266,0.07722593845538231,0.0,0.00907686568058466,0.0,7.516914890225873e-06,0.00907686568058466,7.516914890225873e-06
1000,0.004049498327759198,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8908,,,0.0012365577918473035,0.008615658976554034,1.011169222894062e-06,9.657411831254862e-06,0.00737910118470673,4.695312911410771e-06
1000,0.004049498327759198,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5733448337983319,0.08476187775565504,0.0,0.0076377821515795875,0.0,8.519320597370362e-06,0.0076377821515795875,8.519320597370362e-06
1000,0.004065886287625418,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9585,,,0.0014918836723351024,0.009435893970481364,1.1697556778323287e-06,9.006619425819861e-06,0.007944010298146262,3.82410547514827e-06
1000,0.004065886287625418,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5013347345999873,0.08474043489615267,0.0,0.008406604160933804,0.0,8.113888800362952e-06,0.008406604160933804,8.113888800362952e-06
1000,0.004065886287625418,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9246,,,0.0017478268932534682,0.01017539069437677,1.2826954879030767e-06,8.566896459862539e-06,0.008427563801123304,3.3091695713866535e-06
1000,0.004065886287625418,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4308940807738347,0.07887454780886238,0.0,0.009108420319622206,0.0,7.757880688006446e-06,0.009108420319622206,7.757880688006446e-06
1000,0.004065886287625418,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8851,,,0.0012529035765248956,0.008648139244156283,1.0449294183271382e-06,9.95931822455392e-06,0.0073952356676313885,4.834234823954248e-06
1000,0.004065886287625418,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5718133374166731,0.08638164391772114,0.0,0.007669099345847146,0.0,8.78830303741326e-06,0.007669099345847146,8.78830303741326e-06
1000,0.004082274247491639,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9584,,,0.0014896791039643131,0.009427970021240708,1.1922737866422894e-06,9.086307461937062e-06,0.007938290917276394,3.834682778526842e-06
1000,0.004082274247491639,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5052706686851298,0.0854118901330473,0.0,0.00839910815435629,0.0,8.188609003139029e-06,0.00839910815435629,8.188609003139029e-06
1000,0.004082274247491639,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9288,,,0.001745457588414841,0.010167439528333298,1.3058113775774488e-06,8.649718029904782e-06,0.008421981939918456,3.323653379333007e-06
1000,0.004082274247491639,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4349604614715838,0.07957787179720881,0.0,0.009100900783581195,0.0,7.835052474760323e-06,0.009100900783581195,7.835052474760323e-06
1000,0.004082274247491639,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8839,,,0.00125098183213051,0.008641889633691275,1.066474177152918e-06,1.0007087095048134e-05,0.007390907801560765,4.816408089152312e-06
1000,0.004082274247491639,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.575422196771546,0.08690635883616499,0.0,0.0076626213764287715,0.0,8.844365529244014e-06,0.0076626213764287715,8.844365529244014e-06
1000,0.0040986622073578595,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9576,,,0.001495898396764736,0.009453630941852437,1.1878586280548352e-06,8.965006672040089e-06,0.0079577325450877,3.76236263379678e-06
1000,0.0040986622073578595,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5057837973641225,0.0841732394370667,0.0,0.008423236855767985,0.0,8.08176905368208e-06,0.008423236855767985,8.08176905368208e-06
1000,0.0040986622073578595,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9259,,,0.001752484113635241,0.010192025640643873,1.299212155921369e-06,8.538780955263597e-06,0.008439541527008635,3.2644574603635983e-06
1000,0.0040986622073578595,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4351261075004922,0.07818088433841794,0.0,0.009124110551928277,0.0,7.736568273100055e-06,0.009124110551928277,7.736568273100055e-06
1000,0.0040986622073578595,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8903,,,0.001256169145740204,0.008669480625595596,1.0645452984343832e-06,9.865459071059549e-06,0.00741331147985539,4.720281455686832e-06
1000,0.0040986622073578595,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5762512594294464,0.0859390772326123,0.0,0.007688312409503644,0.0,8.722376025022613e-06,0.007688312409503644,8.722376025022613e-06
1000,0.00411505016722408,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9584,,,0.0015240035699293744,0.009531950464135207,1.193888447836481e-06,8.98498960569327e-06,0.00800794689420583,3.7642813068493304e-06
1000,0.00411505016722408,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49948162099150806,0.0841303373117019,0.0,0.008497629521974236,0.0,8.100476424123108e-06,0.008497629521974236,8.100476424123108e-06
1000,0.00411505016722408,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9252,,,0.0017819598512265544,0.01026873749603189,1.305319166657012e-06,8.558509255798184e-06,0.008486777644805335,3.2667341271560296e-06
1000,0.00411505016722408,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4292741729067111,0.07808665057719151,0.0,0.00919712932818336,0.0,7.75505626677056e-06,0.00919712932818336,7.75505626677056e-06
1000,0.00411505016722408,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8932,,,0.0012826029877073964,0.008749705422053979,1.070562808477781e-06,9.890560646805577e-06,0.00746710243434658,4.724907394746594e-06
1000,0.00411505016722408,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5697691374781698,0.08599626575989971,0.0,0.007764362945767502,0.0,8.743961225711595e-06,0.007764362945767502,8.743961225711595e-06
1000,0.004131438127090301,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9608,,,0.0015223381430957761,0.00953076255569383,1.1720990013607573e-06,8.883480986090406e-06,0.008008424412598053,3.734278707694715e-06
1000,0.004131438127090301,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5010119221987954,0.0839465461955295,0.0,0.008496397199078088,0.0,8.007465538714445e-06,0.008496397199078088,8.007465538714445e-06
1000,0.004131438127090301,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9608,,,0.0017803564279371337,0.010267402992398434,1.2826821411093527e-06,8.460551604842998e-06,0.008487046564461302,3.240089638894425e-06
1000,0.004131438127090301,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4308716190351973,0.07818260170712972,0.0,0.009195772256587355,0.0,7.664930656716588e-06,0.009195772256587355,7.664930656716588e-06
1000,0.004131438127090301,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9082,,,0.001280898529467145,0.00874937875420962,1.0495972739210812e-06,9.77329754857923e-06,0.007468480224742476,4.68137547019893e-06
1000,0.004131438127090301,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5712308521100041,0.08549128147632735,0.0,0.007763688952291979,0.0,8.641226589126979e-06,0.007763688952291979,8.641226589126979e-06
1000,0.004147826086956522,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.959,,,0.0015198129252587027,0.009526512940805696,1.1753578892740904e-06,8.852852354866295e-06,0.008006700015546995,3.70819212509863e-06
1000,0.004147826086956522,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5043090596535591,0.0834651501890005,0.0,0.008492272379838968,0.0,7.981495471216029e-06,0.008492272379838968,7.981495471216029e-06
1000,0.004147826086956522,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.959,,,0.001777884516573498,0.010262978805239463,1.2852275104388364e-06,8.43486643837081e-06,0.008485094288665965,3.2200412238052643e-06
1000,0.004147826086956522,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.43398898119881085,0.07777726541586408,0.0,0.009191498133138338,0.0,7.642927903817567e-06,0.009191498133138338,7.642927903817567e-06
1000,0.004147826086956522,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.909,,,0.0012783196977542341,0.008746114350606056,1.0535625438516382e-06,9.72377634087049e-06,0.007467794652851822,4.636837210855449e-06
1000,0.004147826086956522,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5745876973168738,0.08494406948130342,0.0,0.007760229448536637,0.0,8.603082979503799e-06,0.007760229448536637,8.603082979503799e-06
1000,0.004164214046822742,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9572,,,0.0015582447658075993,0.00962613366328884,1.2260678970311254e-06,9.077745764427339e-06,0.008067888897481243,3.7658706039978285e-06
1000,0.004164214046822742,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49706176359230786,0.08452477213546303,0.0,0.008587103667424217,0.0,8.188615949428622e-06,0.008587103667424217,8.188615949428622e-06
1000,0.004164214046822742,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9572,,,0.0018178614715912496,0.010360728204145063,1.3378480864968158e-06,8.656029952667547e-06,0.008542866732553812,3.27520733346887e-06
1000,0.004164214046822742,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.42751307032843533,0.07853937369417673,0.0,0.00928472932500592,0.0,7.846940949122058e-06,0.00928472932500592,7.846940949122058e-06
1000,0.004164214046822742,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9101,,,0.001314893069770017,0.008848218671678265,1.102141419468014e-06,9.95372434715526e-06,0.0075333256019082485,4.696764404505942e-06
1000,0.004164214046822742,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5667797136832665,0.0862780796511252,0.0,0.007857154748784633,0.0,8.813993508541273e-06,0.007857154748784633,8.813993508541273e-06
1000,0.004180602006688963,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9574,,,0.0015523193151671703,0.009607293448813293,1.227363892196152e-06,9.115662444268968e-06,0.008054974133646121,3.788176440815034e-06
1000,0.004180602006688963,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5015306256783522,0.08452583912234422,0.0,0.00856927666596481,0.0,8.222036402408166e-06,0.00856927666596481,8.222036402408166e-06
1000,0.004180602006688963,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9574,,,0.0018115080301821986,0.010342424732957692,1.3398192479066619e-06,8.690858369056458e-06,0.008530916702775495,3.2935430244904563e-06
1000,0.004180602006688963,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4319630689267986,0.07868178122178122,0.0,0.009267361185999641,0.0,7.877869955696302e-06,0.009267361185999641,7.877869955696302e-06
1000,0.004180602006688963,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9077,,,0.0013095048048616552,0.008828618056336786,1.1026584271211178e-06,9.995926581768073e-06,0.007519113251475131,4.7249252888943886e-06
1000,0.004180602006688963,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5710979973255728,0.08623710029123717,0.0,0.007838677405743113,0.0,8.851035892433511e-06,0.007838677405743113,8.851035892433511e-06
1000,0.004196989966555184,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9596,,,0.0015602619711192164,0.00963843703166009,1.1869265877647858e-06,8.887069212393153e-06,0.008078175060540873,3.7083725385743794e-06
1000,0.004196989966555184,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49929970425795966,0.08336159000639286,0.0,0.00859860321939862,0.0,8.013916231652739e-06,0.00859860321939862,8.013916231652739e-06
1000,0.004196989966555184,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9596,,,0.0018202764144185594,0.010372580684591423,1.296881418625502e-06,8.469963204976993e-06,0.008552304270172863,3.2223057678811047e-06
